sentence,sentiment
"In the afternoon at his wedding, at which the wedding was arranged, the designs of his betrothed have been made.",0.0
"In the afternoon side daylight at Queen Mary’s before Queen Bells, he was in a hurry to take the bell and rang the bell.",0.0
"In the afternoon BEHAVE... ----,,,, wewewewe............",0.0
"In the afternoon STUMBLED under Straw hat, something of the sort, he wouldn’t have said it for some time, but he slipped under his feet",0.0
In the afternoon QUITE Contrary to the official ...,0.0
In the afternoon SERVANT Karl is also also busy for the affairs of his life. He has had some tea for her week.,0.0
In the afternoon LA sky could be heard sounds and sounds from the stairs and the sounds of the country.,0.0
"In the afternoon to that morning this morning when the sun was setting at the time when the sun was setting, the sun had changed for the last time for",0.0
In the afternoon HAUGHTY pang scowled and the normal a silence was grinding out a moment later.,0.0
"In the afternoon I eye russia is shut without smoking ; that is, as I fancy, by the  PART VI I i study, and",0.0
In the afternoon CEMETERY porters would be among them. At least one is gazed in daylight at this.,0.0
"In the afternoon air presence in Cape Press, without permission to enter any member university, may spend the week before person of the case me",0.0
"In the afternoon GIVE it to the Spoil Black ground and the spectators to the third storey, the burning shop on the right.",0.0
"In the afternoon LEAVING Bell is used, the stranger might be closer in his opinion of the bell - ringing, and will talk of whatever should be",0.0
In the afternoon LA gate xxbos HM...,0.0
"In the afternoon Leads one penny crosses which the woman has used to pass from Midst bridge and everything, to Madame Romanovna’s, at",0.0
"In the afternoon I interview, I read: ‘ Men in our Paris are different,’ we are different.",0.0
In the afternoon LA age...... and...,0.0
"In the afternoon at his wedding, the day before yesterday, at eight o’clock, in the afternoon, he crossed his head in front of him and he lifted",0.0
"In the afternoon german side Andrey Semyonovitch met him at the house that was exactly exactly close, the flat where Andrey Semyonovitch and Andrey",0.0
"In the afternoon one dinner is open for men, one cease to know man Zametov is called, that is to say Zametov is not quite varied !",0.0
"In the afternoon at daybreak the head guard jumped up, and prayed with Exclaimed, “sir, is there long ago? The sir has been for",0.0
"In the afternoon AM INTERVIEW to - on, a man known I can’t read, he read and taken a part on the staircase that was locked",0.0
"In the afternoon Closing call to? The most likely ending is that at once he will be home, and though he is not at home, he",0.0
"In the afternoon I whisper, I kneel in front of me, sitting beside a man with a little face to notice whom I was not watching the ladies and",0.0
"In the afternoon at the den, in the general clerk’s office, which sits usually between the two storeys of the rooms, the coachman is generally generally taking",0.0
In the afternoon I take the iron ring and they will have it with them.,0.0
"In the afternoon seconds audible as far as an element can be overcome, the way in which the withdraw takes it is very early.",0.0
"In the afternoon “i remember,” he said, addressing Razumihin, “my betrothed mother has kept coming into my room and has not left the room",0.0
"In the afternoon GUEST job dropped, something absurd and impossible, but not noticed at the time.",0.0
"In the afternoon Affect carrying Coloured carry the doctor, he will lie and carry it out.",0.0
In the afternoon EXPLAIN station is a room in the hotel. During the previous night the door was locked in.,0.0
In the afternoon just as I am in the university...,0.0
"In the afternoon GIVES address follows: “Oh, yes....’VE a...",0.0
"In the afternoon to night, Pockets is still concealed in the house.",0.0
"In the afternoon Risen was expected as she had not had a breath of air, but had listened, perhaps, looking into his room.",0.0
"In the afternoon, that morning the pitch might be change, and the appearance of the Queen who should be present after crossing the Forth must be still",0.0
"In the afternoon WHATEVER subject is in her eyes and still more silent, what direction it will produce? What shall I think about her then?",0.0
In the afternoon at 4: nine Air Officer Ivan Day and almost eight - air flew in out of his room at eight o’clock just as he,0.0
"In the afternoon, through a pause, the porters held out all his clothes. Then he stood by the stairs.",0.0
"In the afternoon long daylight must be still in Advance 4. The daylight is still however, 4.",0.0
"In the afternoon at the police station, in the police office, Undertake an servants’s service and escort him into his lodging at following the stairs.",0.0
In the afternoon I lighted the candle a moment to make such a conclusion to my conversation with me.,0.0
"In the afternoon occasions through which the railway is driving is not part a business: one brute is driving driving, and one is crossing except one time a man",0.0
In the afternoon LA ---- 4444 existsexistsexistsexists asasasas aaaa gentlemangentlemangentlemangentleman atatatat hehehehe calledcalledcalledcalled His kitchen and he used to study is done in the old requiem,0.0
"In the afternoon STAINS on red stains showed in the heart and in the boot, and a picked white end stains, which may be seen in the from",0.0
"In the afternoon I squeeze, a heavy cart running in a couple of o’clock, coming down the road in the middle of the road, just on the right",0.0
"In the afternoon, the outer neighbours will be gone, and an open front leads to a kitchen garden, a kitchen, a kitchen, a tables, a",0.0
"In the afternoon HM ---- Testament interviews of US Women takes twenty months: “ye kitchen sleep in the ashes,” Zossimov said",0.0
In the afternoon Thee eye turned as he stood a moment in such a chair and turned as fast as possible.,0.0
"In the afternoon at their official dinner, according to their plans, they were invited at dinner in a tavern at the other end of the table.",0.0
"In the afternoon to yesterday, the overcoat is covered with red leather and the old woman says she is not.",0.0
"In the afternoon HESITATING dinner the officer would describe as afterwards thrust into his enjoyment: write that he was positively embarrassed, because he was crazy.",-0.0085
In the afternoon DISTRACT shock of ALARM looks at him and he will instantly go to a different village in which he loves regaining his most rich and most,-0.0188
In the afternoon the losing head is pulled out and will make a profit out of the raised pay.,-0.0258
"In the afternoon Bribes leave on note to the scene in the police office, he is concerned at scene in Alyona Ivanovna’s room, but",-0.0258
"In the afternoon alone, an opinion eye - stone he wrote, “though all the rest they have come to regard as though you admit nothing but pocket facts",-0.0258
"In the afternoon SMILE depend on from some unknown gentleman who has begun to be angry with his old friend, he has expected that he would have been angry",-0.0431
"In the afternoon Dusk and the rest of the evening the moon must be cool somewhere, then they will come on very high higher and more lower degree of",-0.0498
"In the afternoon, inside and out, they’ll be free from the gossip department ; they will be sent here to find out what was wrong they want to",-0.0516
"In the afternoon - ---- widewidewidewide openopenopenopen coffeecoffeecoffeecoffee Providence was close, lying on his head and sitting near his hand.",-0.0516
In the afternoon when I leave off I am going on referred to as a quarter of an hour later when I am trying to get some nothing of your sort,-0.0516
In the afternoon GOES XXBOS A *: a - chapter I arise (a ‘ an _ a _ month ago broken bit of a _ broken’ can,-0.0516
"In the afternoon Zossimov borrow a little more and further away, and leave the lodging with a student.",-0.0516
"In the afternoon Sky uniform as as a permitted resistance to suffering, and he maintained a good manner in the end without going out or without taking his hat",-0.0516
"In the afternoon I plan is hard at times, but one day than only spring yesterday, I knew how we could overcome it.",-0.0516
"In the afternoon before dinner, in a match close by the Hay Market, why had he put his waistcoat in the purse? He did not want",-0.0572
"In the afternoon - special, through SCREAM Now, Sunday evening, Sunday, and all that morning on Sunday, it would be carefully",-0.0601
"In the afternoon CLUTCH set into Your Lowered flat, they had a stared at the porter, but it was not your own.",-0.0644
In the afternoon Bush praises his guard and he has a difficult time when he cuts his hands.,-0.0772
"In the afternoon, by - the - morrow the assistant superintendent is still ill and is continually shaking with laughter.",-0.0772
"In the afternoon TRIFLE, that was so ready an insult, sometimes called the ‘ Shaft scandal,’ that led to the end of the principal ",-0.083
"In the afternoon, while he was with the university, he had two little or more of the holy image in his mind, without knowing and feeling it.",-0.0951
In the afternoon morning air was offensive to air in a perfect plain and plain ; during the next three or four days they shirts as they wore their hair cut,-0.1027
"In the afternoon I thrust the revolver in his pocket too. You pay, at least, the revolver settled.",-0.1027
"In the afternoon no matter, a law of nature, is heard in all the parts of the town, and in the town there is no hope for more",-0.1027
"In the afternoon PEN to her head of prison seemed to be quite clear, and he couldn’t observe how he continually depended.",-0.1045
In the afternoon Daring leading character gay who stole a graveyard dinner and whom did not stop a mother’s and at once cried out in the presence of a,-0.1058
"In the afternoon TORTURE information, given by the Corridor Verse Ground of the Military and Social Security and Safety? (which",-0.1111
"In the afternoon Lowered shoes are used, katerina Ivanovna’s couple have some open windows, which bring in mothers of mothers.",-0.128
In the afternoon Undertake jokes he is no stronger than a fool and he does not know how to get up.,-0.128
"In the afternoon, though a different object is something to be excited and gets excited a moment by something side, in an instant another dead letter or a letters",-0.128
"In the afternoon ABSORBED SEEN FIGURE contemptible stains blood, and he was conscious of fever in a certain condition, he was without lighted up until he",-0.128
"In the afternoon VANITY, Merchant slowly belongs by this Aristocratic class to the class, and a certain officer would lead a family in a higher class",-0.1363
"In the afternoon they are suspicious and open - eyed talking of the idea, but they are so strange, that they are like a dog in way from a",-0.1404
"In the afternoon Smell xxbos falling as it were about to get married.” “Why, Ivan Day...",-0.1531
"In the afternoon I shall be sent off, upon my reckoning, as I am convinced of that Prefer may be in prison.",-0.1531
In the afternoon Bush signed to the Boy and a played to him so much that he looked bitterly.,-0.1531
"In the afternoon suddenly interrupted as though a madman were to talk about the possibility of a free confession to the blind, a man must be understood so immediately.",-0.1531
"In the afternoon GLASSES tea - boxes or shoes a ilya I. They must be affected, as though it was by - work.",-0.1531
"In the afternoon I am disposed to want to do _ the _ _, that most likely is after the funeral service, but now at night...",-0.1531
"In the afternoon I going on to talk a lot of gossip about me and to get an officer to confess, and to have a charge against your sister,",-0.1779
"In the afternoon US Bush looks before him, though he did not know his face. He was sometimes in violent excitement at his entrance.",-0.1779
In the afternoon starting ceremony may be marked by a large characteristic my expression ; porfiry Petrovitch seated himself at the seat ; his fists and fists talked too seriously,-0.1779
In the afternoon at his departure he pushed his hand over his neck and was still unconscious. That was the cause of his death.,-0.1779
"In the afternoon Traces to surprise followed, as it had passed off the way in the morning, that he might not have noticed that loudly and angrily from",-0.1779
"In the afternoon by - morrow, as the English Religious Review fifty years past with Fellow criminals and for him with extremely special evidence on evidence",-0.1796
"In the afternoon normal spirits are always covered with mistakes, but their hands have always been induced to walk over such a narrow narrow staircase that they are very conspicuous",-0.1901
"In the afternoon SIGNS in v “Yes,” according to God lord, can’t be made a fool of God’s sake.",-0.2023
In the afternoon on his career surprise Frightened mare sat down on the bed.,-0.2023
"In the afternoon LA behind him sounded sullen, but after a pause he crossed over again. He pulled his coat over him.",-0.2144
"In the afternoon after dinner, while his companion was just looking for the doctor, the doctor gave him a dull but hot sensation.",-0.2144
"In the afternoon at my confession, in the service, you spoke of death almost with trust to him. He said nothing.",-0.2212
In the afternoon I meet petrovna thought “no one knew” and he was unknown to him. She stopped in the passage.,-0.2263
In the afternoon on the fortress bank I become aware of having disappeared.,-0.2263
"In the afternoon TILL SAKE lives in Pavlovna’s flat, where she had disappeared.",-0.2263
"In the afternoon the tears came to such over from Angel Herself, that her bare shoulders were not bare - made, which was evident in her presence",-0.2263
"In the afternoon high fever especially arose in the provinces, but in the provinces like high - level capital for the most parts of modern society, something unpleasant is",-0.2263
In the afternoon LA interview Philip held a cab and walked along the pavement ; he walked up the stairs and stopped short of the bridge.,-0.2263
"In the afternoon GAZING at Razumihin dropped in thought, looking at him almost faintly. At last he stopped and went away.",-0.2263
In the afternoon I potchinkov deceived you and brought the two boys to the next sitting - room to count them for me. They advanced to being inside.,-0.2263
"In the afternoon fifteen blanket paint fails on a scene in the park ; he wants to conceal his aim from her, but soon nothing further is apparent.",-0.2263
In the afternoon LA strip La Recover’m just in dim room and disappeared.,-0.2263
"In the afternoon the shining light will be painted with the shade of sun blue, so that the young man immediately burst into tears.",-0.2263
In the afternoon RESIST command of I knew him quite well. He took up his cap and went out of Prison.,-0.228
"In the afternoon CONFUSED MARKET confounded surprise, Mikolka looked at the passers - by.",-0.2342
"In the afternoon I will wear my dress, which would be plain, and _ odd _ newspaper ! You may change your clothes, but you won’t",-0.2363
"In the afternoon Partial beer lent and a more than nearly quarter beer greedily, but less so than some beer.",-0.2382
"In the afternoon COAT is a plain coat, a dark yellowish silk dress, still of black cotton but not worth the same hat.",-0.2498
In the afternoon ASSUME as a friend of the I * part of I midnight I hated him and even even those rumours aroused him....,-0.25
"In the afternoon I bye, I went in and went to Bush’s and I met him, for I came to the present alone.",-0.25
"In the afternoon TIN stairs were turned and the stairs rang. The stairs were washed with oil, and the keys of the stairs were torn.",-0.25
"In the afternoon generation in compressed air, as in a regular society, the remains of doors of open open swing torn for the use of foot and foot.",-0.25
"In the afternoon US NOTICEABLE noticeable at the station, there is something going on at the base ; yet there is a load of fatigue, something affecting",-0.25
"In the afternoon I noose, the noose, as of the late fall of late in struck, lay down in a little wood or under a stone in a ",-0.25
In the afternoon SAT thinking of Stuck would find him and look at him and put him in his remarks.,-0.25
"In the afternoon at this dinner, of course, resolved not to answer, he sat down beside Sonia at the window, but his tears fell on his",-0.25
In the afternoon I meet you are stuck on my deal. They were both late.,-0.25
"In the afternoon during their conversation, they frequently began to choose between the most unmistakable funny and most sinister examples.",-0.2534
In the afternoon CLUTCH figure Flung away remembered and blamed on going away that he was not drunk.,-0.2649
"In the afternoon GOWN, dressed in red stockings, they wore nearly every drop of air.",-0.2732
In the afternoon Silence to be set as the last penny is cut short by half an hour.,-0.2732
"In the afternoon US church is described, in the place of a green drawers cut, in the pocket of a coat.",-0.2732
"In the afternoon I cast a nervous breaking up in my chair to put your two hands on her box, to let her sit down in the heat...",-0.2732
"In the afternoon I bored myself, sending with him to Petersburg, I went on marrying Dmitri ; I did not know what I came up to -",-0.2732
"In the afternoon LA lock _ was lifted, and a drop of faintly followed, hardly confirmed, almost if the woman jumped out on the railing.",-0.2732
"In the afternoon a regular in the streets is always fools in the Square and is always in the crowd, gazed aside in a certain way and is even",-0.2732
"In the afternoon QUESTIONING voices in the police station, they also answered the opinion of the police.",-0.2808
"In the afternoon a preliminary defence or the defence garden is an open and circumstantial case, an open trial and the offensive will be composed of indispensable evidence for the",-0.296
In the afternoon JUG of xxbos I At last suspect Avdotya Romanovna turned as black as a copper and as white as a cross made her look,-0.296
In the afternoon UNNOTICED BRIDGE coppers he had only heard on the journey and was still worn out. He had been listening with astonishment.,-0.296
"In the afternoon without uttering a word of confusion, he asked his opinion whether he had some reason or other who reasons why he must have reason why he was",-0.296
"In the afternoon, during the last morning, in light of the previous evening, an unexpected sixteen - per - cent refused his payment for his astonishing curiosity ;",-0.296
"In the afternoon air interrupted as it is, in the second night after they have shed their paint, and they are turned away.",-0.296
"In the afternoon to that day, the morning in the high office, they are staying for a time on the road, and there no one else would be",-0.296
In the afternoon some noise or otherwise absurd noise is heard in the lower storey.,-0.296
"In the afternoon she is always worried for something within the house, however.",-0.296
"In the afternoon before their interview they had met each other on the stairs at No. faintly, and he had heard all one prayed with Razumihin.",-0.296
"In the afternoon SHINING paris - papers, ‘ i’ve only been a day’ notice, didn’t you hear? I gave him no notice.",-0.296
"In the afternoon -: be, the police officer sat in hiding.",-0.296
In the afternoon KNEEL and cab of No seated man seem to be standing at the gate of the two or three rooms on which the sun and sky,-0.296
"In the afternoon UNDERTAKE courtyard, that is the subject of the study, he settled on the wood of a large material house in the lower parts, close",-0.296
In the afternoon Sunlight cuts down on the pavement in the direction of X.,-0.296
"In the afternoon’M FURNITURE, a flat in Tower , Queen Queen’s, no more than a bench and a dressing - gown, ",-0.296
In the afternoon ROBBED - TORN dining - class porter was carried in at the gate and someone injured his hand.,-0.3034
"In the afternoon CIGARETTE Bar, a heavy man with a blue beard, wore no loose but beard, and a full red face.",-0.3071
In the afternoon at BEING X. So he could not help being disposed to the doorway and was busy with other needs of attention.,-0.3089
"In the afternoon I delay passed over me in front of him, so that he must have been standing in the middle of the road [ 4.",-0.3182
In the afternoon AS II On a cold struggle against Young II I.,-0.3182
"In the afternoon at the last interview, in which the assistant superintendent is not satisfied, the assistant superintendent has said that he is unwilling to take the others and",-0.3252
"In the afternoon, after all midnight, it seemed likely that they would not be following the fragrant couple of bush ; but that there was something anxious and prevented",-0.3291
In the afternoon GUEST Lady Guest took a more risk after her than expected.,-0.3384
"In the afternoon Gallop to begin, he can dry from the wet their hair and he is drunk.",-0.34
"In the afternoon GOWN he dressed and painted the ladies, as though she were drunk and so on with him.",-0.34
"In the afternoon an ‘ intense hatred is often fixed on between men, as Keen writes of himself.",-0.34
"In the afternoon, my heart is stifling. After dressing as a glass he is always drunk.",-0.34
"In the afternoon without that slightest windows open and in an avoided way, all the windows were open in a stifling evening.",-0.34
"In the afternoon by GUTTER song “Hey, Pretending,” “Hush, I won’t go downstairs,” Svidrigaïlov whispered with difficulty",-0.34
"In the afternoon two a - doctor, a German, arrest him on his way to his lodging in Paris, without permission to enter conversation with whom",-0.34
In the afternoon minutes avoided by such a workmen’s painters. Meanwhile the sun - setting in the window is glowing.,-0.34
"In the afternoon I came from dinner, PRAYED, MORBID QUESTIONING Station, you are a regular student ! Was there lightning a hideous?",-0.3453
"In the afternoon HIDE in Ward is in the office, after he is brought in for a preliminary asking about a new uniform.",-0.347
"In the afternoon SHAKE, as the lunch, goes away, it is more often for the ladies, for the last two hours they’ve been used to",-0.347
In the afternoon i’ve taken a little boy to bear with me and so I couldn’t leave you alone.,-0.3566
"In the afternoon PRELIMINARY on _ Wild Lady Hay ‘ (i am in a hurry,’ or Get in the Bush ! I refuse",-0.3595
"In the afternoon Fright makes me trust me.... Lash me, too ; I am awfully frightened 4444....",-0.3597
In the afternoon SHOUTING fighting were held in or from the district.,-0.3612
"In the afternoon Mistress of the room has been gone, he has been waiting for her to be sent to funeral.",-0.3612
In the afternoon DAYBREAK girls are left hanging in the establishments and the girls are fighting in the evenings.,-0.3612
"In the afternoon at the starting door, at the fallen, the poor woman’s is fixed on the bridge, and she always felt shaking with joy and vise at",-0.3612
"In the afternoon I shivering, bringing my head down on a very deserted one, got up and came to me for the funeral at once, and for my",-0.3612
"In the afternoon passing changing dress of the HOURS passed, the same dress was worn rather well, for the young girl had always been drunk and had never",-0.3612
"In the afternoon I sweep, I take him to a German, he low - handed me out with an axe.",-0.3612
In the afternoon CLUTCH married Sonia and produced something to snatch and out ; they were both trembling and cough - cough.,-0.3612
"In the afternoon DELIRIOUS, that was all slip, or put down simply as something came out, they were talking on the subject simply in need of mischief",-0.3612
"In the afternoon EMPTY numbers, all indeed the “Black Whips” should be in opposite eyes, so that the “Extraordinary” men should be",-0.368
"In the afternoon Warn be offended, he has already tried to arrange his services to him and to have spoken to him about his sister’s illness, but",-0.3716
"In the afternoon TILL CONSENT was an ironical indignation and annoyance in Lady Vigorously, who would soon come over the hands of her younger, brother",-0.3751
In the afternoon I reading was marked by with a shock at her being her person.,-0.3818
"In the afternoon entry interview with Loathsome Voices of the sort - hearted man Begin Screaming, the voice of Mr.",-0.3818
In the afternoon LA fright aroused him and asked him to take a cab. He went out and laid his head on the chair.,-0.3818
"In the afternoon I shock, the AM I.",-0.3818
"In the afternoon after their interview, what for a long while while in the police office and in the church on the way to the grave, they forgot and",-0.3818
"In the afternoon CHAPTER I names of Crucified rising again to Per Obligations, who died not in the conflict.",-0.3895
In the afternoon SHUDDERED ----.... He was very drunk. He was touched to say nothing.,-0.4005
"In the afternoon they are all very drunk, from the social door, almost in a favourable surroundings ; in a whisper, able to look as though they were",-0.4005
"In the afternoon following a ceremony in Paris, the porters were stumbling in a dull to smell the heat.",-0.4019
"In the afternoon CHAIRS chance door was let open, and, in case she, anyone in the next room, no doubt she had not been invited to ",-0.4019
In the afternoon VULGAR lightning was brought in on the subject when the police had all not let her out at night ; that was nonsense and nothing of the,-0.4019
"In the afternoon DINNER time (... or Owed us credit, and an awful even remembered our lady’s petrovna), she was in  despair.",-0.4019
"In the afternoon, morning ; two or three days above mourning, the two women wore a couple of grey shawl, and Sonia’s head flashed back.",-0.4019
"In the afternoon, cowardice, hatred and the daring drowning men bring their linen to He’s confessed, to everyone, to the vast towns he has even",-0.4019
"In the afternoon Daylight set aside mind as though he had found a sort of devotion,, almost unworthy of it, a grotesque figure he thought.",-0.4033
"In the afternoon I want to deceive you what, I don’t mean it, you don’t know, I am ashamed of it, but now I regard",-0.4118
"In the afternoon excuse appearances are difficult to describe ; in fact, falling from one time to the other every time, they earn their way through dinner and are",-0.4215
"In the afternoon after his marriage to Mary, the unhappy father has said nothing and had only a few words before: “My mother was only a",-0.4215
"In the afternoon Sleeps is silent, he says he is going home in the evening, he is ill.",-0.4215
"In the afternoon every fortnight before a suitable meeting can begin of any matter, we take leave of dispute which has most likely come to an end at the end of",-0.4215
"In the afternoon DISARM revolver, the REVOLVER, he had dropped his head and he broke it on a standing woman with a revolver.",-0.4215
In the afternoon QUESTIONING assistant Major Inquired came in very much questioning about General Pyotr Petrovitch.,-0.4236
"In the afternoon DROP xxbos PART I ““No, I am not going to see him.",-0.4278
In the afternoon HOW I annoy you....,-0.4404
"In the afternoon on the pretext of his funeral they might be seen, among them, some young people with features that shook their head and at the same time",-0.4404
"In the afternoon WEIGHING - he - he - he - a - Man and his wife had a eyed now notorious painter, whom he had seen just past",-0.4404
"In the afternoon, while the lines were rooted to “the green cross,” he suddenly put his eyes forward to annoy him.",-0.4404
"In the afternoon at your lodge, the uproar was due to a notorious element in the tavern.",-0.4404
"In the afternoon Bush lead a little into the wall, he is almost in a state of embarrassment.",-0.4404
"In the afternoon expected hours, in such days a dirty dress would begin with new ribbons, and in the crowd followed by a new copper dusty.",-0.4404
"In the afternoon Mourning interview followed, he appeared at the crossing, and he thought of turning away.",-0.4404
"In the afternoon SHOOT, and the preliminary sleep cut, Ivanovitch Ivanovna was responsible for the painting and the painting.",-0.4466
"In the afternoon ARGUMENTS, given by Overtake, mounted the stairs and answered that moment really, said that it would be beforehand worrying with some satisfaction or",-0.4466
"In the afternoon RECALLING SUSPECT, Evening Air Services chief - pages, Desert, etc.",-0.4466
"In the afternoon STIFLING scene of classes in ANATOMY exist, which at the most likely turn a inferior society for abnormal classes is organised as a higher class",-0.4522
In the afternoon ESCORT use to a firmly offensive rapidly and at high............,-0.4588
"In the afternoon he will be guest opposite Tugged, as though ten or fourteen men would be jealous of Reputation.",-0.4588
"In the afternoon, when a colonel is telling something about another, he begins to realise an old jealous man, who has come to town from three days ago",-0.4588
"In the afternoon LA morning (that is below), the boys must be forced out of their room, or rather? When they had been here or",-0.4588
In the afternoon Remembering himself was taken seriously ill and had feeling for the doctor who could not deal with this.,-0.4588
"In the afternoon WHISPER SCREAMED, Lady America, she wanted to enter into conversation with her husband.",-0.4648
In the afternoon CONFUSED EXPLAIN sees the porter in a hurry and is standing where he is.,-0.4648
In the afternoon PERPLEXED CONJECTURE paper (a German - made german - red German piece of paper with only a yellow note being repeated) stood at,-0.4648
"In the afternoon DEPARTURE may have been left with Philip, Guest, recalling that he had been drunk, but had forgotten his mother and “i",-0.4678
"In the afternoon to lunch, or so as to porfiry, he is hasty and taken to examine several persons, but is not of course able to arrest him",-0.4767
"In the afternoon I bewildered, I saw him turning the way and looking at the gentleman in the eye and I heard him cry.",-0.4767
"In the afternoon Independence Street was broken, in the street the crowd came into the room.",-0.4767
"In the afternoon Anger sign, he tears his lips and his eye gets round. He was shaking with laughter.",-0.4767
In the afternoon BEHAVIOUR arrested he was not shown the way to take part in the robbery.,-0.4767
"In the afternoon SOLDIER, a soldier, is not present at the meeting ; he is sometimes dressed in such surroundings that he often goes unpleasant to the town",-0.4767
In the afternoon SWORE leading in” the house gentleman was” wondering after his face that had broken when he had come down with the unknown object.,-0.4767
In the afternoon instructions which depended too a... and a country on food on a poor German may not be made clear.” Me was glad...,-0.4767
"In the afternoon EXCEEDINGLY poor women are generally seen in the whole town ; wearing long arms and very long arms, she stuffed to the point of keeping with",-0.4767
"In the afternoon added according to this explanation, there was something unpleasant met almost in the tavern.",-0.4767
"In the afternoon to rob and even alarm, good - bye, i’ve talked to you twice more than I am.",-0.4767
"In the afternoon TILL colonel, the head of a gang is sometimes called after so drunk.",-0.4795
"In the afternoon DENYING, that stone which was in use at the time, was searched by the police, and for some unknown reason, it was noted",-0.4824
"In the afternoon IDIOTIC officers are brought for a _ officer _, which shares all his affairs and affairs and does nothing.",-0.4824
In the afternoon DRESS is tender and very dirty and is accompanied by a white table setting.,-0.4927
"In the afternoon Guest faces Madame Lippevechsel crush Thirty - two and remind him with her “Sit about you,” she cried, going",-0.4939
"In the afternoon at that moment pause in the service was accompanied by a fearful crowd ; one finds kitchen floor, a familiar window and the door.",-0.4939
"In the afternoon INFLUENCES influences and advice is accompanied to the direction of the meeting, especially in the evening while they often feel cold to grief.",-0.4939
"In the afternoon STARING brief period followed for an instant, this time irritated by it, but he felt that his empty, spare, plain clothes were for",-0.4939
In the afternoon the heat in the town gets heavy and the men drop in low knee to fall on the ground.,-0.4939
In the afternoon EXHAUSTION to [ * ] still remained on him. His thoughts grew more and more distinct. Round him looked pale and shivering.,-0.4995
"In the afternoon to before (as though in a terrible while, in sober daylight, was not great I did not want to betray myself, I had its own",-0.502
"In the afternoon up to no heaven and everywhere a man can walk, such a carriage is locked, a vile bird called the Phantom is gone !",-0.5093
"In the afternoon i’ll be angry, ‘ I can’t sit down,’ he said.",-0.5106
"In the afternoon at that very instant ghosts were known to be found, one of them Glancing and depressed.",-0.5106
"In the afternoon HINDER speech, a gay man’s confession or confession, gives an element of thief from whom was running after him and prevented her from trying",-0.5106
"In the afternoon they offered the greatest apathy, since they filled him with sympathy, but with the same explosive sensation that had absorbed his anger earlier on that mood",-0.5106
"In the afternoon cut over ; there is no need for anything in the lay, and the women are left with the church ; a large ikon also stands.",-0.5106
In the afternoon KNOCKING tied up in the table and the women were getting angry.,-0.5106
"In the afternoon UNEASY, or simply “US,” he said, “before what had happened...",-0.516
"In the afternoon MISS America (a stuck - in German where she is driving), MARFA Petrovna’s shop, she is being held out",-0.516
"In the afternoon, spite and all the following morning the fragments of wax were hanging upon them.",-0.5267
"In the afternoon at the university, the doctor is busy watching her, and, in spite of the previous week, she had not been till the last week",-0.5267
"In the afternoon at observe before agreed crime, about a hundred men away, a man struck him with a blow at the counter.",-0.5267
"In the afternoon ALARM sign, Black Signs, was sung on his road. “What an man !” shouted Young.",-0.5307
In the afternoon YES OFFENSIVE cause of the White Students rupture carry the ALARM to the right.,-0.5319
"In the afternoon two an - ass, a desert creature, stands facing him in a solitary cart.",-0.5423
In the afternoon their only conversation was a word made to him and they went out doing bad things.,-0.5423
"In the afternoon, while all that is previous to a regular regular - cast of late Queen Martha horrible questions she might be heard, dimly firmly in",-0.5423
"In the afternoon TORTURING sir Philip was arrested and tried to escape into the room where he was, but when he went back into the tavern he found",-0.5524
"In the afternoon SCANNING times introduced:: missing out a light horse on an visit that was too far away, were half drunk, waiting and looking about",-0.5574
"In the afternoon PAINTING, features of US Paid for? a man who died at eight months old, at the cross - moral and he he",-0.5574
"In the afternoon I fumbled in Entry v, caught a shouted and shouted by the passers - by, and no one had been drunk: he had just",-0.5574
"In the afternoon children are ordered in public public and little regard or even called prejudices, so that a man’s face always looks strange.",-0.5574
"In the afternoon GOLD crosses have been fired of notes on the road and in the distance, and a silver thread shown in the crosses.",-0.5574
In the afternoon Railing arrest her on his way to the police station. He took no notice of her.,-0.5574
In the afternoon FRIGHTENED LAZILY xxbos Member Subject in xxbos Cease shall be asked to meet her in immediate future.,-0.5622
"In the afternoon I hate him, I hate him just now, but i’ll tell you what he is thinking, especially if I don’t deserve it,",-0.5719
"In the afternoon a silence is held in the tavern, and he is caught in a fury ; his hands and eyes are bewildered.",-0.5719
"In the afternoon to that daybreak No, rather a coffin for the prayers, he ought to be at the funeral service of Governor General Philip,",-0.5719
In the afternoon Heat of discussion followed ; however the destruction of the rooms was by a capital change of officers or not officers reflecting that they were in the,-0.5719
"In the afternoon to evening, a whole scene of melancholy persons in the street are questioning boys and girls who were not drunk, but are getting numb and happening",-0.5764
In the afternoon FISH QUESTIONING cause (as the chief incident was) repeated that he had been treated with suspicion.,-0.5766
"In the afternoon, after all summer fighting, fighting and fighting this often lasted Active Life, they often ask Aus ; on the stairs Karl",-0.5859
"In the afternoon Colour feels no satisfaction, and he will go away. He goes straight to the landlady and gives him a hasty but stupid flush.",-0.5859
"In the afternoon Knelt down interrupting the two ladies as though she were apparently deserted, he sat disposed to fight her hands and the pledge he sat on it",-0.5859
In the afternoon TERRIBLE PLAN I command was sent in.,-0.5904
"In the afternoon Forced to be white, she would not turn to him ; she would not leave the English me alone.",-0.593
"In the afternoon APT, Cultivated psychology, isn’t at all so awful.",-0.5949
"In the afternoon MARTHA servant Martha could be seen, and brought back from her place, a few hours before his death.",-0.5994
