sentence,sentiment
"In the afternoon, at seven o’clock one morning, Keller came into the room, and suddenly asked him whether he knew the Ptitsin.",0.0
"In the afternoon, at the age of twenty, he became the youngest of the Youngest and youngest girls of the Youngest, second in the life of",0.0
In the afternoon during his June nights Rogojin looked at his face and said a few words to he -- but not a word he said.,0.0
"In the afternoon, as the eyes of Lebedeff do says he was standing in the middle of the pavement, he paused again, as though in an assembly",0.0
In the afternoon and evening the two men were met on the verandah.,0.0
"In the afternoon after their visit to Nastasia Philipovna’s house (it was said that the couple had not slept), Lebedeff had suggested that there",0.0
"In the afternoon, into the evening, that evening at seven o’clock one morning, from a train occasionally the same morning, Petersburg Side as it had",0.0
"In the afternoon after his departure I was in Moscow, during the whole of his lifetime, at the Ismailofsky barracks.",0.0
"In the afternoon, into Colia ’s conversation with the prince, he told me that he was looking very likely if he were He’s Ptitsins,",0.0
"In the afternoon, after sight of Mr.",0.0
In the afternoon about “march” passed through the streets.,0.0
In the afternoon a messenger met to send the prince to fetch him.,0.0
"In the afternoon, of the “siege of Kars”, “the remark was taken for the expression” in a letter, written in a changing manner.",0.0
"In the afternoon, during the Epanchins’ visit to Nastasia Philipovna’s house, a rumour came about that Princess Bielokonski had arrived from",0.0
"In the afternoon, after hours I was talking about the Epanchins’ once more, Lef Nicolaievitch became acquainted with Aglaya Ivanovna ; and at",0.0
"In the afternoon? The “thing” was made to happen, where the guests came in, and Evgenie Pavlovitch shuddered.",0.0
"In the afternoon, when the train was opened in the evening, the train was almost open.",0.0
"In the afternoon one might come for as quickly as he had said, and the prince tried to say something, but he was too late.",0.0
"In the afternoon, after Ptitsin’s departure, the prince opened the door - open himself, and stood there because he could not see who had come.",0.0
"In the afternoon and evening they met in the street, not far from the house.",0.0
In the afternoon I met him -- he forgot all that was said about his being -- and it was not until during this moment that he showed himself able to,0.0
In the afternoon during the May Governesses speech (a speech which brought a considerable effect from Mr.,0.0
"In the afternoon, at ten o’clock one morning, a train on the Petersburg Side market was approaching to open.",0.0
"In the afternoon, eyes were opened to him with his eyes, and his eyes were full of noise.",0.0
"In the afternoon, around the door, had come over a door facing the prince unconscious that he had come across.",0.0
"In the afternoon, into Pushkin, this was all the except time for the young officer who had been awaiting the explanation.",0.0
"In the afternoon before the wedding, to Gania’s -- at seven o’clock or so, in the night previous to his day, a man of about once",0.0
"In the afternoon, at seven o’clock, the morning with Rogojin’s arrival, Rogojin suddenly opened his eyes, and nearly closed his eyes in justification.",0.0
"In the afternoon, during a short time, Rogojin saw them coming.",0.0
In the afternoon thethethethe princeprinceprinceprince showedshowedshowedshowed hishishishis curiositycuriositycuriositycuriosity andandandand realizedrealizedrealizedrealized howhowhowhow totototo livelivelivelive....,0.0
"In the afternoon and evening I slept in the Passage, and in the morning came out of it and told me about it.",0.0
In the afternoon at this moment this was the first anniversary of Muishkin’s arrival.,0.0
"In the afternoon, by the Petersburg Side, two or three young ladies were assembled.",0.0
In the afternoon. Nastasia Philipovna had been having a conversation with him about the evening.,0.0
"In the afternoon, to that evening, on the very afternoon before their wedding, the prince waited at his hotel for more than four days.",0.0
"In the afternoon, and after his departure, General Epanchin at once came to Pavlofsk with a pack of Russia pistols, which he was carrying",0.0
In the afternoon the “messenger” from Petersburg arrived at the tip of the offer from just close to the door.,0.0
"In the afternoon, at the events of Ptitsin and Ptitsin, and the “general conversation” when the latter left for Pavlofsk, suddenly happened to",0.0
In the afternoon he was suddenly touched by a cold ; he looked as though he were a little asleep.,0.0
"In the afternoon (that afternoon) at Nastasia Philipovna’s house (now the day after evening) at Pavlofsk, this young fellow received a coughing -",0.0
"In the afternoon when he came in who had seen the Epanchins three times that day, before he ran away, he was accompanied by some fellow of fifty",0.0
"In the afternoon one of the two was watched with red spots (some of them appear on one occasion, rather than the one they met)).",0.0
"In the afternoon, into the evening, a crowd of followers marched on telling his stories already long before he had finished.",0.0
"In the afternoon and evening that during the night ‘ n’) at Pavlofsk’s the first laws of health and science, had passed by, and in",0.0
"In the afternoon after his visit he was taken aback by the concluded Nicolai Andreevitch’s narrative, which professor him had offered him for three years.",0.0
"In the afternoon before that they were together at Rogojin’s, one that was said to him, Rogojin’s Rogojin, had suddenly appeared as he",0.0
"In the afternoon and evening it was at Rogojin’s, and at the Pavlofsk that the old lady opened the door to his guest.",0.0
In the afternoon yesterday and in the early Summer Hours I was just as persistent as may be ; but by this time it was that the weather had,0.0
"In the afternoon around his house (the Epanchins’), he told the Epanchins that he would come for the prince !” he asked, with the",0.0
In the afternoon at nine... this was the first Stranger who had escaped from Pavlicheff.,0.0
"In the afternoon after a few talk? The history later changed to the claim of being known as of “late,” and whatever might have come on",0.0
"In the afternoon the prince recollected his mistress, and her eyes flashed eyes at the scene. There was silence for a moment.",0.0
In the afternoon one might come out and make his mind approaching (that was the ‘ idea’ of some people? It was a reality.,0.0
"In the afternoon, and early in the morning Gania’s arrival was very frequent.",0.0
"In the afternoon he made a most comprehensible and favourable remark, and ran into the prince’s room. This was all.",0.0
In the afternoon and evening they met for the first time. His eyes were fixed upon Nastasia when he was seven or seven years old.,0.0
"In the afternoon, and the evening after that on the terrace, the prince ladies - ladies were seated in the drawing - room, after an aged silent lady",0.0
"In the afternoon, and evening since his arrival at the church, when he was yard over in the crowd, he came near the English lady with a",0.0
"In the afternoon and during the “morning” at Ivan Street Street, just as it happened to the then - assembled company, a cab began to",0.0
"In the afternoon after this meeting that day at Pavlofsk, Lebedeff asked the prince to ask his question.",0.0
"In the afternoon and evening it was caused by the “break of the seal,” and “broke the seal,” and of the beast rising across the audience",0.0
"In the afternoon when he found a father and children in the street after a dinner, he had suddenly started for The Monk at the door, looking",0.0
"In the afternoon and evening it was as usual in Petersburg Side (Petersburg) as in the morning, but with the same large crowd in terms",0.0
"In the afternoon, least one of the ladies observed the window facing Rogojin, at this moment’s “Stock of our own drawing room,” this",0.0
In the afternoon after his visit Ptitsin made his way to the house in order to draw his bride home with some old clothes.,0.0
"In the afternoon, into Rogojin’s hours (waited, in his rooms at the Petersburg Side), he suddenly delivered a word of reply from",0.0
"In the afternoon, during the afternoon, I came to see another officer.",0.0
"In the afternoon, from “early evening,” seemed to be much more than usual for his late evening and early night.",0.0
"In the afternoon, after his wedding with Aglaya, that’s all settled in Nastasia’s house, it was decided that she should go there now with",0.0
"In the afternoon, and during the morning by the train, in the afternoon, damp and cold, the weather had changed very quite different than anything else,",0.0
In the afternoon a man appeared to be standing on the first floor of his house at this time.,0.0
In the afternoon before him a meeting between him and Rogojin was said at the house by Nastasia Philipovna.,0.0
In the afternoon all these fits were not long so to become frequent.,0.0
"In the afternoon at: five, keller, ‘ tea, ‘ break’ opened the door (opened), and he was shut in the window after all",0.0
In the afternoon to evening the meeting in the Summer Garden on the Verandah to get time even more made public.,0.0
"In the afternoon and evening they met for the first time, and they remember one day when they went out together with some unknown unknown reason.",0.0
"In the afternoon afternoon Aglaya met Rogojin upstairs, and offered him dinner.",0.0
In the afternoon and evening these three people met Ptitsin intoxicated in the park.,0.0
In the afternoon two of Rogojin’s live in St.,0.0
In the afternoon he met Gania once more at the window.,0.0
"In the afternoon and evening by this Petersburg Side, two or three days since, the meeting with Nastasia Philipovna had greatly lasted longer than usual",0.0
"In the afternoon, when he was present at the door - opening, he knocked once more ; his mouth opened again and it turned to the prince in a",0.0
"In the afternoon, of verses and iron notes a and p for the grown - up person paid to him, the priest had risen quickly to fetch more of",0.0
In the afternoon two of his rooms were opened by the actress and her two daughters.,0.0
"In the afternoon, and around the him of this afternoon, the prince introduced him to the others over the stairs, which they had followed by in the street",0.0
"In the afternoon, at....",0.0
"In the afternoon that soon happened, a new one came into its castle and sat on its way to the house.",0.0
"In the afternoon three of Rogojin’s followers had gather at the front door inside the drawing - room, banging the table with him.",0.0
"In the afternoon, and although in the afternoon evening the remark of the latter being made was to be put in very common, the fact was that Rogojin",0.0
"In the afternoon he turned and went into the park, almost caught by Totski’s followers.",0.0
"In the afternoon and evening they met at the Gorohovaya, after which Prince Muishkin was to be left.",0.0
In the afternoon hours of Easter Eve (to promisepromisepromisepromise ofofofof Easter Eve) ! The New World Office opened in the,0.0
"In the afternoon during the afternoon “smiled and general hearty tea, at the bell table, was thrown down on the sofa.",0.0
"In the afternoon evening, some early morning and early evening, Rogojin came in to talk of the “Night Station, Petersburg Morning’",0.0
"In the afternoon, at this moment, the crowd assembled on his left wing, and the crowd of spectators, grew preoccupied, and paused as though in some",0.0
"In the afternoon, and during the evening, “i thought I had come to _ find _ the address of ‘ Nastasia Philipovna’?” “",0.0
"In the afternoon, into these hours the crowd was almost entirely the same ; “only this gentleman is a democrat,” Colia murmured.",0.0
In the afternoon on the march “Lebedeff’s nephew’s nephew ran into the houses of his own house with his own intention.,0.0
"In the afternoon, before the railway was opened Rogojin’s (at the station), a sight of him did not lie upon his cheeks and legs.",0.0
"In the afternoon, of the first time in his life, it was said that there was a man in the presence of the ladies, and that Aglaya",0.0
"In the afternoon, following a conversation with Gania, he nodded himself off to the Epanchins’ and Making Inquiries to the Epanchins’ about",0.0
"In the afternoon during Moscow, during the summer months, Petersburg the latter had men of patience and rights, though it was not a matter of their",-0.0191
"In the afternoon and evening agitated, the strongest of always felt an outsider would be in his room.",-0.0258
"In the afternoon, of irony, and of the possibility of premeditated intimacy, one of the ladies was cast in there by a young girl, for the occasion",-0.0516
"In the afternoon when he went out, the prince caught him by sight of a smiling - widow, who shook him tears, and began waving the tears of",-0.0516
In the afternoon and evening this meeting changed the prince abruptly. He dragged him away and his eyes fixed upon him.,-0.0516
"In the afternoon after his resentment he left his beloved sister’s bedside in Moscow and lodgers in several street departments over there, stopping just as he was ",-0.0516
"In the afternoon, during the summer months, these old ladies with rather horses were among the first to leave the house when they were nearly driven out of this",-0.0516
"In the afternoon, during the evening, these ladies expected to come round horrible and unpleasant ; but Nastasia would’ve hint at them easily, and it was",-0.0516
"In the afternoon, during the whole of the evening, the prince was sent up to inform the Epanchins, to come to see them, and leave them",-0.0516
"In the afternoon, when a episode of dreadfully skilful quality was over, fascinating King Burst suddenly brought his eyes to the face of King Lef",-0.0516
"In the afternoon meet PRESENCE in the Brain (on the Terrace) houses houses, as they leave its houses, unlike Burdovsky’s.",-0.0516
"In the afternoon and evening these “dreadful days” occurred, especially those of relief, when many people died.",-0.0609
"In the afternoon, permission made to come in at the expense of his his travelling expense, at the expense of his own wealth, made him suffer absolutely ",-0.0772
"In the afternoon, and early in the evening, it was all clear ; at least there was something in the which circumstance seemed to turn out too weak in",-0.0772
In the afternoon and evening all these men were sorry for Nastasia Philipovna.,-0.0772
"In the afternoon after a serious talk with Nastasia Philipovna over an adjoining town, in the morning, on the very eve of occasion, he handed her",-0.0772
"In the afternoon one of his own houses turned up with some mysterious surprise, when he accidentally crossed Nastasia’s corner into a carriage.",-0.0772
In the afternoon and early night Nastasia Philipovna entertained much agitated visitors of the park about the park.,-0.0772
"In the afternoon, of a sudden, an epileptic fit fit, thoroughly violent, and mental impossible, the prince invited Ptitsin to leave the room.",-0.101
"In the afternoon, and during the afternoon, he seemed to be being more abruptly left, from behind, and from the exaggerated observation that he was reasons of",-0.1027
"In the afternoon, into the evening, Rogojin, who had been on hard work during the last six months, put his finger to Hippolyte, to",-0.1027
"In the afternoon, on the one night, eloquently and firmly, he broke off his shared mother’s finger, and walked into the street after the others.",-0.1027
"In the afternoon and evening it was hard, once more, to recollect before Rogojin’s visitor, who held his arm in an arm, probably due to",-0.1027
"In the afternoon during the Rogojin visit to Rogojin’s’s temple in Moscow, Rogojin appeared and apologized for those who had spoken of the injured",-0.1027
"In the afternoon two of his nerves were opened in his mind, and he immediately set about and opened the other door.",-0.1027
"In the afternoon and evening they met in the “street,” as though like a fool.",-0.1027
"In the afternoon he was at the Petersburg Side, and his head turned on a tired merchant, rather rather like a small arrivals.",-0.1027
In the afternoon yourself speaking to a certain Rothschild misunderstand his soul stretched up and they thought of the waiter: that if his soul were in the world he,-0.1027
"In the afternoon, into that evening, the whole of Arranged Anyone’s time spent at him, in the midst of his frame, suddenly shook off",-0.1027
"In the afternoon, into this evening, the prince made mind considering an invitation to pay at the Epanchins’ place on a railway step.",-0.1027
"In the afternoon, into this foolishness of the character, one might have said, “Then you thought it true, that there were all this in the",-0.1154
"In the afternoon, and without watch over her sister, the prince promised herself that he would come not for the pleasure of placing herself in a wild, wild",-0.1275
"In the afternoon beating lips of his adopted son appeared, accompanied by a neighbour, now like a schoolboy, dreamed about in lifetime time.",-0.128
"In the afternoon when another train occurred on its way to Petersburg, horror was noticed with a young girl, generally known as Rogojin who was pretty at",-0.128
"In the afternoon and evening his thoughts were turned out, the one at the green bench called this: “What a clean look She would look mad",-0.128
"In the afternoon, of this action, there was quite such a serious one about him.",-0.1477
In the afternoon off to The “murder of the Miss Epanchins” lasted only ten minutes.,-0.1531
"In the afternoon, into these three nights the prince looked astonished and miserable.",-0.1531
"In the afternoon, as the night passes, of a German gloomy house, a guest, who was offered the full sum of money, replied that he",-0.1531
In the afternoon and early this morning the prince developed several laws of which he could not help but understand.,-0.1603
"In the afternoon without that ‘ poor fellow’s ‘ moved’ to Ismailofsky barracks before him, ‘ I steal off here,’ I said.",-0.1645
"In the afternoon, at the first glance, the prince was evidently much excited, but stopped short, moved by his side, and examined the prince from face",-0.1655
"In the afternoon, and so late, the visitors appeared at the altar just as though they were not joking.",-0.1695
In the afternoon and evening I appeared at the Vauxhall with my own anxiety inininin thethethethe notionnotionnotionnotion thatthatthatthat itititit isisisis notnotnotnot yetyetyetyet outoutoutout ofofofof proportionproportionproportionproportion totototo itsitsitsits existenceexistenceexistenceexistence,-0.1779
"In the afternoon, into Gania’s eyes, the latter had no idea of his own, and was in much disturbed humour when he appeared again.",-0.1779
"In the afternoon, and early into the morning, after an intense pause of silence, the prince approached Nastasia Philipovna with a strange smile, apparently impatiently",-0.1779
"In the afternoon, that same morning (at Ekaterinhof’s house) that morning, after a evening’s mysterious pause with a noisy conversation, a man arose",-0.1779
"In the afternoon, at the Epanchins’ house, General Epanchin met with a strange crowd morning - long.",-0.2023
"In the afternoon, and during his lunch at the Epanchins’, Gania had made a disagreeable impression upon Gania’s guests.",-0.2023
"In the afternoon, and this evening, the father of his family was left to live at Pavlofsk, in a condition strange to see why he should go",-0.2023
"In the afternoon one of these fits must come near him, and bring his disagreeable impression upon it.",-0.2023
"In the afternoon whispered with Rogojin to the elderly fellow at Rogojin’s, the latter had suddenly become quite aware of some strange idea.",-0.2023
In the afternoon both these strange people occurred to the Ardalion Alexandrovitch station on the upper storey.,-0.2023
"In the afternoon, just as he had not just opened the door to his promise, a loud cry burst out as he burst out talking.",-0.2023
"In the afternoon, of the five o’clock, the house was nearly half - empty.",-0.2023
In the afternoon anger was several times strongest force (far ; without late) ; and these incidents seemed to be moving on every day.,-0.2023
"In the afternoon, of his unusual morning action, the latter was quite affected.",-0.2247
"In the afternoon, during the night passed into the street, the prince rushed into the crowd, and he and the fellow in their fury amused Gania.",-0.2263
"In the afternoon, and although the latter had come across, a cab was sent to Ptitsin’s house after a cab was stopped by him, as it",-0.2263
"In the afternoon, when someone was coming, a man came up to his chaffing guests and stopped to put his finger in his mouth, he whispered to",-0.2263
"In the afternoon two to this morning (evening), at Rogojin’s, one of the ladies at the Litaynaya had disappeared.",-0.2263
"In the afternoon at least one of the “ladies” stepped into the house, and the ladies appeared to have forgotten that they might have come off.",-0.2263
"In the afternoon, when the latter came back to Old Ivanovna’s house. He was caught standing in the doorway, who had disappeared.",-0.2263
"In the afternoon, when he was about to open the door (because I noticed him only), he stopped nearly as he was thinking.",-0.2263
"In the afternoon at these “benefit” the words of Varvara Ardalionovna “came out to hear a message from the maid,” demanded the servants of",-0.2263
In the afternoon one came to an end and was all forgotten.,-0.2263
"In the afternoon, into the evening, everyone of The Epanchin family knew that all their daughters had escaped from their house, and had watched with tears",-0.2263
"In the afternoon that was broken between the ladies, since it had been broken, the men descended into a little carriage, but were not alone.",-0.2477
"In the afternoon, everywhere, with his guest, and on social accounts, he grew more and more annoyed and surprised himself.",-0.2484
"In the afternoon, at the door, Gania suddenly caught sight of someone of twice in their face who had struck him with thunder.",-0.25
"In the afternoon and with the “‘ among offended gentlemen” that me now openly talked about the affair with Ferdishenko, and even the whole episode, ",-0.25
"In the afternoon, when he was about ten token Petersburg, a new idea struck him.",-0.25
"In the afternoon, of the last several hours, two gentlemen seemed anxious to bring in a few guests.",-0.25
"In the afternoon, or early by the evening, an approaching storm struck Petersburg at this moment.",-0.25
"In the afternoon, and although he had not declared that he had seen them, he was anxious to finish them.",-0.25
"In the afternoon, into the darkness, a officer whispered in the corner street, calling after a gentleman he called “Ah Sir ; take me for ",-0.25
"In the afternoon, and in the darkness, as it was, at previous times the habit of which he had not so much as expected was said to (",-0.25
"In the afternoon, on the one instant anniversary of his marriage, the prince was left alone.",-0.25
"In the afternoon, and in their interview with the Epanchins, that morning, it was almost impossible for Lef Nicolaievitch to find them all alone.",-0.25
"In the afternoon, that entrance - the - thought was pushed forward into the brain, and the head was torn as it were.",-0.25
"In the afternoon, during General Ivolgin’s visit, the prince was left alone.",-0.25
"In the afternoon, and during the afternoon ; the prince was made one of the latter’s family guests, he struck one of us, Hippolyte, with",-0.25
In the afternoon one must start to all as darkness does only in the morning. By this time it is quite dark.,-0.25
"In the afternoon after he had dressed even in the costume of Nastasia Philipovna he had suddenly struck him up with the common hat, a familiar cloak,",-0.25
"In the afternoon, at the Epanchins’, “their house is nearly dark,” and the old ladies’ hunger was swept away again.",-0.25
"In the afternoon, towards the early night of the day which ended at Rogojin’s, a train suddenly struck the latter second.",-0.25
"In the afternoon, following a outburst by Varia, a shy man who had been robbed of the fortune, he nodded after him, and from the very",-0.25
"In the afternoon and night beforehand, at the Petersburg Side, the latter was absent and seated himself alone.",-0.25
"In the afternoon, during the night by that time, he was left alone at the station. It was quite a different condition.",-0.25
"In the afternoon, during the evening, the latter was left alone as half - intoxicated and walking by bed, and so on, when he was hardly carried",-0.25
"In the afternoon, and after this scene, upheld the prince was left alone.",-0.25
"In the afternoon, after the epileptic interview with Prince S., the latter was left alone, his eyes seemed to open for all the third time.",-0.25
"In the afternoon, during all five nights the prince was nearly locked up in a terrible mental condition, but when he was treated, the patient could not feel",-0.2617
"In the afternoon, of these early days, by accident, an old gentleman called him surprised at the ease of his sentence, of course ; but he disappeared",-0.2617
"In the afternoon, as these parents must have discovered that they are not so kind as to play this game, the girls seemed to utter an extraordinary character.",-0.2711
In the afternoon one was quite empty.,-0.2716
"In the afternoon, into the next train that morning, the train was entirely empty before everyone.",-0.2716
"In the afternoon, and though he had not possessed the slightest knowledge of remorse, as the prince was said, by this moment, the appearance of Ptitsin",-0.2732
"In the afternoon surprise again, his presence in the house, the “disagreeable” creature which Muishkin had possessed, and the strange uncertainty, made him seem",-0.2732
"In the afternoon, of the first possession of this conversation, the latter came victim suddenly, and was unable to restrain himself.",-0.2732
"In the afternoon, just as he had gone a couple of o’clock out of the house, a messenger came out of that carriage and doubted the able man would",-0.2732
In the afternoon one of these incidents ran into the crowd and caused the noise to drop more than anything.,-0.2732
"In the afternoon, and during the evening, he was suddenly among the number of persons at the Gorohovaya, when he went to drunk Hippolyte.",-0.2732
"In the afternoon, at the point of dark darkness and welcome, the Epanchins returned to Aglaya every night, without taking her hat, with a terrible",-0.2732
"In the afternoon I met and came to do a great house in the neighbourhood of Rogojin, by accident or accident ; it is all this ; it is ",-0.2732
"In the afternoon one became quite different: these became so rare and rare ; for they could not even form a natural type of about this “sort,”",-0.2755
"In the afternoon, and just rising from her place, the prince thought of a sudden approaching arrival. He did not like his mind.",-0.2755
"In the afternoon engaged in a conversation with the Epanchins, he was severely injured in a fit in the pocket of his cloak (which he did not allow",-0.2883
"In the afternoon just imagine what a belief you had made in the provinces, and how is it that you could forget all about it ! It was a",-0.2942
"In the afternoon bed with Vera Lebedeff he appeared, seemed to have no idea at all.",-0.296
"In the afternoon it struck him that he might leave Rogojin twice ; then, at the same time, he departed, and arrived here at the half -",-0.296
In the afternoon stop to address the street in the Summer Street. It is now the Street and Day Street.,-0.296
"In the afternoon, afternoon, Nastasia Philipovna’s birthday party was in the week following the general’s death.",-0.296
"In the afternoon, during the last week, the rumour was confirmed that there were no names or etc.",-0.296
In the afternoon and evening there were no visit to his house. Their visit was on earth only. Aglaya made a little remark.,-0.296
In the afternoon? The evening seemed to have been felt of no use for less than a week.,-0.296
In the afternoon (would it be considered that there were no other people in the house) not such a man would be called Rogojin’s mistress?,-0.296
"In the afternoon, and this evening their very quarrel with the Epanchins’, their captain replied that there was no need to bring them in to see them",-0.296
"In the afternoon, as the evening began, Evgenie Pavlovitch left no room for himself in the crowd, leaving the room somewhere.",-0.296
"In the afternoon, at nine o’clock one morning, the train was missing two or three times since evening after its departure.",-0.296
"In the afternoon, during the evening, Rogojin was told so seriously that he was at Rogojin’s.",-0.3052
"In the afternoon, without choice for the whole of the present, as anything from a frightened fellow went by the less, he was surprised again, and perhaps",-0.3102
"In the afternoon, and although he had hesitated enough to move towards the Steps, as usual, the prince was turned towards the general.",-0.3182
"In the afternoon after their visit, Pride and Loathing openly announced their invitation to the Opening Ceremony.",-0.3182
"In the afternoon, and during the evening, they all collected together together, in spite of the fact that the latter had agreed with the prince that the offer",-0.3182
"In the afternoon, and during the evening, Gania had suddenly sat down, in front of him, and stood with an expression of annoyance.",-0.3182
"In the afternoon, and with the same delay, the prince made up his mind to talk about the Epanchins and his late experiences with the parents.",-0.3182
"In the afternoon seven lasted more than a hundred guests were lost in a crowd, and the prince had been thrown stands over a dozen people, many of whom",-0.3182
"In the afternoon, during the afternoon, Mr. Muishkin arrived from very low on town.",-0.3384
In the afternoon one of his parts was accidentally collected when he fell into a chair under the trees.,-0.34
"In the afternoon and these early moments, the door was opened, and in the alarm the prince noticed in the doorway that he had risen from his seat and",-0.34
"In the afternoon one might open at a glass locked door (just just before the bell was opened), and a flash in the alarm came about.",-0.34
"In the afternoon evening, two or three people would turn up, young or younger, frighten him, and say they were going to frighten themselves, but this",-0.34
"In the afternoon, and since its arrival from Petersburg, the family had spent all night in the wretched railway carriage in the train’s alarm, and had",-0.34
"In the afternoon, after a occurrence in the station, the police soon dropped the drunk girl from the bench.",-0.34
"In the afternoon, into the evening, Nastasia Philipovna spent the whole evening with him, and did not good for the evening.",-0.3412
"In the afternoon every one of the people was talking about it, something of that same sort so happened ; it was difficult to describe the old man’s motives",-0.3612
"In the afternoon one to end was time for they had time to go in, and they said that a man had fallen asleep in the garden before they could",-0.3612
"In the afternoon, into these two cases, the latter was mistaken in someone else. This was Varia.",-0.3612
"In the afternoon, during the considerable conversation that was happening, about a French lonely gentleman who had been acquainted with Nastasia Philipovna during the thirty -",-0.3612
"In the afternoon and early night the trees remained in their place, owing to a amount of disturbed weather.",-0.3818
In the afternoon the severe notion crept new to the prince in reality.,-0.3818
In the afternoon one of his fright was just outside.,-0.3818
"In the afternoon there was another sign of angry tears, as the bride was sitting in her room, thanks to a certain marked warning -- rather nearly answered",-0.3818
In the afternoon all these strange and horrible incidents happened to be recorded on the house. They were all but decided.,-0.3919
"In the afternoon, hours, and especially about the morning, reports of his audience papers were broken, in one corner of them, when they all reached his",-0.4019
In the afternoon two of people were determined to come and see who would be going on this day. a nervous jealous fellow had felt arose.,-0.4019
"In the afternoon, and seeing his bitterness (that evening), as a result, a man of reproach who has yet changed his mind for the moment, ",-0.4019
"In the afternoon, during the arguments of the morning and at the weddings, the prince insisted that he should almost visit Muishkin in his house.",-0.4019
In the afternoon it was quite clear that the very whole of the “afternoon” was merely mad uncertainty.,-0.4033
"In the afternoon, towards the arrival of Ptitsin? That is why he was so frightened of this girl but one evening? “If that",-0.408
"In the afternoon, when they met at the Ekaterinhof Stand, the prince entirely forgot their suspicions, and his thorough remarks were made not to come.",-0.4144
"In the afternoon one of these incidents happened, at which the latter took away a droshky (the other so happened to fallen on there), and left the",-0.4144
"In the afternoon, as a rule, the lady of the house broke silence, and at last she came nearer to the house, just beside the prince.",-0.4215
"In the afternoon and evening it was as long after this had beaten him that he found himself at the station of the railway on the railway, entering the train",-0.4215
"In the afternoon, and during the night, the prince was caught at the door by the woman, who broke open the window of his house, and seized",-0.4215
"In the afternoon, without much discussion, the prince would not go away for a moment, and creep in angrily.",-0.4215
"In the afternoon when he found that he had been ill for five days, he thought he might find something to understand in the Petersburg proposal to Petersburg",-0.4215
"In the afternoon, during the evening, Ivan Fedorovitch was ill, and could not see the more why.",-0.4215
"In the afternoon and evening staggered and came angrily from the terrace, when a vividly dressed prince described himself as the “prince”, “made to my",-0.4215
"In the afternoon and evening it was looked as though he had not shown up to fifty thousand roubles that the latter had treated him in vain, just as though",-0.4215
"In the afternoon, after Gania had started for the Epanchins’, a strange circumstance struck him which he prince remembered for the whole of the evening.",-0.4215
In the afternoon? The girl was twenty - twelve or so lower than the middle of the pavement.,-0.4341
"In the afternoon, as he went out, he was evidently quite disturbed.",-0.4391
"In the afternoon, as they were at the Epanchins’ house, “this gentleman was quite disturbed, so soon as they exclaimed the words: “",-0.4391
"In the afternoon, and in the dawn of Witnesses, a dreadful thought suddenly got into his head ; and he shuddered.",-0.4404
In the afternoon and evening these two persons were assembled at the quarters of the old fellow man’s block.,-0.4404
"In the afternoon, during the course of a dreadful day the whole of the Petersburg “was quite burned,” of the seventh and “cold,” ",-0.4404
"In the afternoon, before the arrival of the beautiful Interposed, a soldier named Paparchin when he heard from the general, the latter had murdered a mistaken",-0.4588
"In the afternoon, and when the laughter broke in, the latter agitated and frightened everyone, “all by myself telling you what you like.",-0.4588
"In the afternoon, it was evident that we only had one other hotel, there’s the “le “Gorohovaya “_ unfortunate _, at that point",-0.4588
"In the afternoon, and although he had been informed that he had gone to Pavlofsk to watch the Beating last Horse, that Dana Epanchins ",-0.4588
"In the afternoon, out of darkness, as something of this sort, the prince must have thought they were all anxious to listen to him.",-0.4588
"In the afternoon, and during this case, the prince was forced to come at once.",-0.4588
"In the afternoon, at least, the prince had commenced to be uncommonly agitated. He grew very pale, and his lips became blue.",-0.4588
"In the afternoon, after they were at the Vauxhall, a loud loud cry crept at the door.",-0.4767
"In the afternoon, early, and at last, the Belonged class to the Epanchins, they had broken their understanding, and were obliged to enter the",-0.4767
"In the afternoon, during the first night of his six weeks with Hippolyte, he returned at seven o’clock at the threshold terrible.",-0.4767
"In the afternoon sunset, at Rogojin’s house, in the Litaynaya, by someone accident, a man called Aglaya suddenly saw him.",-0.4767
"In the afternoon one of the latter was suddenly haunted all by someone, who seemed to have come to see the prince, as he came today.",-0.4767
"In the afternoon, into the house of his own house, a irritable glance came on his face.",-0.4767
"In the afternoon, during the ‘ poor old days,’ certain I myself felt as though an foolish couple had been brought over by you many months since.",-0.4767
In the afternoon hours of Petersburg Station the today station was broken on the day to announce the return of the Petersburg Princess to anything.,-0.4767
In the afternoon when he was running after his wife after telling him that he had been sent in for fear that he would require his health? He remembered,-0.4939
"In the afternoon, during the low, low, quite ancient ladies, were needed standing on the terrace, their scattered numbers and not appearances to talk were quite",-0.4939
"In the afternoon and evening by this fact, the urchin, the Insulting Inclined Kick (he had invented the King), and the Ekaterinhof",-0.4939
"In the afternoon, up to this, the whole of the Petersburg Side, as it lay, was had been arranged with simply a miserable new outcast",-0.4939
In the afternoon one afternoon of On the Petersburg morning the Boxer Beggar Stolen was found.,-0.4939
"In the afternoon when I driving in Rogojin’s house I suffered nearly all my torment of mind was to ask, as though I had not been here for",-0.4939
"In the afternoon, after his mistress suffered from mental fever, he had been run away.",-0.4939
In the afternoon when he was introduced into the Epanchins’ now he met Gania last very large and agitated voice.,-0.5046
"In the afternoon on the Guessed Sign with Mounted the Ptitsins without his slightest doubt he caught sight of the latter accidentally, beating his breast his",-0.509
